area;ciudad;conglomerado;vivienda;hogar;persona;s1p3;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
2;111450;111450900502;7;1;2;87;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502071;11145090050207102
2;111450;111450900502;11;1;1;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;13;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502111;11145090050211101
2;111450;111450900502;11;1;2;31;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;2;0;1;1;1;1;1;1;2;2;2;1;2;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;111450900502;1122;349,524609420477;111450900502111;11145090050211102
2;111450;111450900502;11;1;3;24;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;7;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502111;11145090050211103
2;111450;111450900502;11;1;4;22;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502111;11145090050211104
2;111450;111450900502;11;1;5;20;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;7;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;111450900502;1122;349,524609420477;111450900502111;11145090050211105
2;111450;111450900502;11;1;6;18;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;7;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;111450900502;1122;349,524609420477;111450900502111;11145090050211106
2;111450;111450900502;11;1;7;15;1;4;10;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;5;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;1;6;2; ; ; ; ; ; ; ; ; ;111450900502;1122;349,524609420477;111450900502111;11145090050211107
2;111450;111450900502;11;1;8;29;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502111;11145090050211108
2;111450;111450900502;11;1;9;15;1;6;1;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;5;2;7;8;5;1;4;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502111;11145090050211109
2;111450;111450900502;11;1;10;9;1;4;4;1;2;2;1;1;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;5;1;2;2; ; ; ; ; ; ; ; ; ;111450900502;1122;487,277309888196;111450900502111;11145090050211110
2;111450;111450900502;16;1;1;68;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111450900502;1122;349,524609420477;111450900502161;11145090050216101
2;111450;111450900502;16;1;2;68;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502161;11145090050216102
2;111450;111450900502;16;1;3;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111450900502;1122;337,256648108948;111450900502161;11145090050216103
2;111650;111650900201;1;1;1;65;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201011;11165090020101101
2;111650;111650900201;1;1;2;94;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201011;11165090020101102
2;111650;111650900201;3;1;1;26;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;0;0;4;0;1;1;1;1;1;1;2;2;1;1;1;2;10;13;4;2;2;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201031;11165090020103101
2;111650;111650900201;5;1;1;49;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;13;13;13;1;2;2;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201051;11165090020105101
2;111650;111650900201;5;1;2;26;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;7;8;13;1;1;2;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201051;11165090020105102
2;111650;111650900201;9;1;1;52;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201091;11165090020109101
2;111650;111650900201;9;1;2;32;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;7;10;13;1;1;1;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201091;11165090020109102
2;111650;111650900201;9;1;3;29;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;5;7;10;1;1;3;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201091;11165090020109103
2;111650;111650900201;9;1;4;27;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;2;2;2;1;1;1;2;5;10;2;1;3;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201091;11165090020109104
2;111650;111650900201;9;1;5;25;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;4;0;1;1;1;1;1;1;2;2;1;1;1;2;7;10;1;1;3;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201091;11165090020109105
2;111650;111650900201;9;1;6;22;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;4;0;2; ; ; ; ; ; ; ; ;1;2;7;10;13;1;2;2;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201091;11165090020109106
2;111650;111650900201;11;1;1;68;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201111;11165090020111101
2;111650;111650900201;11;1;2;65;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;331,846049117205;111650900201111;11165090020111102
2;111650;111650900201;11;1;3;25;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;5;10;13;1;1;3;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201111;11165090020111103
2;111650;111650900201;15;1;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;111650900201;1121;343,91719586785;111650900201151;11165090020115101
1;120150;120150007702;1;1;1;37;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;1;1;1;1;88;2;2;1;2;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702011;12015000770201101
1;120150;120150007702;1;1;2;61;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702011;12015000770201102
1;120150;120150007702;3;1;1;70;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702031;12015000770203101
1;120150;120150007702;3;1;2;74;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702031;12015000770203102
1;120150;120150007702;5;1;1;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;4;0;2;0;1;1;1;1;1;1;1;2;2;1;1;2;13;13;1;1;4;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702051;12015000770205101
1;120150;120150007702;5;1;2;44;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;5;0;1;0;1;1;1;1;1;1;1;2;2;1;1;2;9;13;1;1;2;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702051;12015000770205102
1;120150;120150007702;5;1;3;29;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;13;13;1;1;5;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702051;12015000770205103
1;120150;120150007702;5;1;4;22;1;8;3; ; ; ; ; ; ;2;2;2; ; ; ; ; ;2; ;3;3;1;5;0;2;0;1;1;1;1;1;1;1;2;1;1;1;2;7;13;1;1;6;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702051;12015000770205104
1;120150;120150007702;5;1;5;17;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;13;13;1;1;6;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702051;12015000770205105
1;120150;120150007702;7;1;1;83;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702071;12015000770207101
1;120150;120150007702;7;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;13;13;1;1;4;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702071;12015000770207102
1;120150;120150007702;9;1;1;35;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;0;30;0;30;1;1;1;1;1;1;1;2;2;1;2;10;13;13;1;1;3;1;1;1;1;1;1;2;2;2;2;120150007702;1213;1857,24994387084;120150007702091;12015000770209101
1;120150;120150007702;9;1;2;34;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;10;13;13;2;1;1;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702091;12015000770209102
1;120150;120150007702;9;1;3;15;1;6;2;1;1;1;1;1;1;3;3;2; ; ; ; ; ;1;1;3;2;1;2;0;0;0;1;1;1;1;1;1;1;2;1;1;2;5;8;9;1;1;4;1;1;1;1;1;1;2;1;1;2;120150007702;1213;1900,95971065095;120150007702091;12015000770209103
1;120150;120150007702;9;1;4;6;1;4;2;1;2;2;1;2;2;1;1;2; ;1;2;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;2604,64438332182;120150007702091;12015000770209104
1;120150;120150007702;11;1;1;51;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;13;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1900,95971065095;120150007702111;12015000770211101
1;120150;120150007702;11;1;2;68;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;1;0;0;1;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150007702;1213;1857,24994387084;120150007702111;12015000770211102
1;120150;120150010601;3;1;1;32;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601031;12015001060103101
1;120150;120150010601;3;1;2;31;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1407,59995746;120150010601031;12015001060103102
1;120150;120150010601;3;1;3;7;1;4;3;1;1;2;1;1;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1974,04626946496;120150010601031;12015001060103103
1;120150;120150010601;3;1;4;6;1;4;2;1;2;2;1;1;2;1;5;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1819,98647755485;120150010601031;12015001060103104
1;120150;120150010601;5;1;1;36;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;13;13;1;1;4;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1407,59995746;120150010601051;12015001060105101
1;120150;120150010601;5;1;2;18;1;7;1; ; ; ; ; ; ;1;3;2; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;1;2;5;13;1;1;4;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601051;12015001060105102
1;120150;120150010601;5;1;3;14;1;4;8;1;1;1;1;1;1;3;3;1;50;2;2;2; ;1;1;4;2;1;5;0;3;0;1;1;1;1;1;1;1;2;1;1;1;2;5;7;1;1;5;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1819,98647755485;120150010601051;12015001060105103
1;120150;120150010601;5;1;4;6;1;4;2;1;2;2;1;2;2;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1819,98647755485;120150010601051;12015001060105104
1;120150;120150010601;9;1;1;45;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;1;2;45;1;0;1;1;1;1;1;1;1;2;2;1;2;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601091;12015001060109101
1;120150;120150010601;9;1;2;33;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1407,59995746;120150010601091;12015001060109102
1;120150;120150010601;9;1;3;14;1;6;1;1;1;1;1;2;2;1;1;2; ;1;2;2; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;5;13;13;1;1;6;1; ; ; ; ; ; ; ; ; ;120150010601;1213;1819,98647755485;120150010601091;12015001060109103
1;120150;120150010601;9;1;4;9;1;4;5;1;1;1;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;1;1;3;1; ; ; ; ; ; ; ; ; ;120150010601;1213;1819,98647755485;120150010601091;12015001060109104
1;120150;120150010601;11;1;1;52;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;3;2;1;0;0;2;0;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601111;12015001060111101
1;120150;120150010601;11;1;2;41;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;2;30;0;30;1;1;1;1;1;1;1;1;1;1;2;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1407,59995746;120150010601111;12015001060111102
1;120150;120150010601;11;1;3;16;1;6;2;1;1;1;1;1;1;1;1;2; ; ; ; ; ;1;2;3;2;1;2;30;1;0;1;1;1;1;1;1;1;1;1;1;2;5;9;13;1;1;5;1;1;1;1;1;1;1;1;1;2;120150010601;1213;1440,72735965125;120150010601111;12015001060111103
1;120150;120150010601;13;1;1;38;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601131;12015001060113101
1;120150;120150010601;13;1;2;41;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1407,59995746;120150010601131;12015001060113102
1;120150;120150010601;13;1;3;16;1;6;3;1;2;1;1;2;2;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1440,72735965125;120150010601131;12015001060113103
1;120150;120150010601;13;1;4;14;1;4;10;1;2;1;1;2;2;1;1;2; ;1;2;2; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;120150010601;1213;1974,04626946496;120150010601131;12015001060113104
1;120150;120150012601;1;1;1;57;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;1;9;10;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1915,02931377255;120150012601011;12015001260101101
1;120150;120150012601;1;1;2;56;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;1;0;0;0;1;1;1;1;1;1;1;2;1;1;2;1;13;13;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1870,99603720541;120150012601011;12015001260101102
1;120150;120150012601;1;1;3;31;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;4;5;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1915,02931377255;120150012601011;12015001260101103
1;120150;120150012601;1;1;4;29;1;9;1; ; ; ; ; ; ;1;5;2; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;2;88;1;1;2;5;4;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1915,02931377255;120150012601011;12015001260101104
1;120150;120150012601;1;1;5;26;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;7;1;1;1;2;1;1;1;1;1;1;1;1;1;1;120150012601;1212;1915,02931377255;120150012601011;12015001260101105
1;120150;120150012601;1;1;6;26;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;2;5;7;1;1;1;2;1;1;1;1;1;1;1;1;1;1;120150012601;1212;1870,99603720541;120150012601011;12015001260101106
1;120150;120150012601;1;1;7;8;1;4;3;1;1;1;2;1;2;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;120150012601;1212;2623,92217892206;120150012601011;12015001260101107
1;120150;120150012601;3;1;1;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;6;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;4;5;10;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1915,02931377255;120150012601031;12015001260103101
1;120150;120150012601;3;1;2;34;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;6;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;10;2;1;2;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1870,99603720541;120150012601031;12015001260103102
1;120150;120150012601;3;1;3;45;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;10;1;1;1;1;1;1;1;1;1;1;1;1;2;120150012601;1212;1870,99603720541;120150012601031;12015001260103103
1;120150;120150012601;3;1;4;17;1;6;3;1;1;1;1;2;1;1;1;2; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;5;9;7;1;1;2;1;1;1;1;1;2;2;1;1;2;120150012601;1212;1915,02931377255;120150012601031;12015001260103104
1;120150;120150012601;3;1;5;15;1;6;1;1;1;1;1;2;1;1;1;2; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;5;8;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;120150012601;1212;1870,99603720541;120150012601031;12015001260103105
1;120150;120150012601;3;1;6;13;1;4;9;1;1;1;1;2;1;1;1;2; ;2;2;2; ;1;1;3;5;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;1;5;9;1;2;1;1; ; ; ; ; ; ; ; ; ;120150012601;1212;2623,92217892206;120150012601031;12015001260103106
1;120150;120150012601;5;1;1;78;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150012601;1212;1870,99603720541;120150012601051;12015001260105101
1;120150;120150012601;5;1;2;45;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;88;1;1;1;2;10;13;2;1;4;1;1;2;1;1;1;1;1;2;2;120150012601;1212;1870,99603720541;120150012601051;12015001260105102
1;120150;120150013302;3;1;1;53;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1208,55251251752;120150013302031;12015001330203101
1;120150;120150013302;3;1;2;19;1;8;1; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;11;1;1;1;1;1;1;1;1;2;1;1;2;2;120150013302;1211;1208,55251251752;120150013302031;12015001330203102
1;120150;120150013302;3;1;3;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1208,55251251752;120150013302031;12015001330203103
1;120150;120150013302;5;1;1;70;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1208,55251251752;120150013302051;12015001330205101
1;120150;120150013302;5;1;2;28;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;8;10;1;1;1;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1236,99539853724;120150013302051;12015001330205102
1;120150;120150013302;7;1;1;36;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;5;8;1;1;1;1;1;1;1;1;1;2;2;2;2;120150013302;1211;1208,55251251752;120150013302071;12015001330207101
1;120150;120150013302;9;1;1;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;3;1;0;0;2;0;1;1;1;1;1;1;2;2;2;1;5;2;1;13;2;1;1;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1236,99539853724;120150013302091;12015001330209101
1;120150;120150013302;11;1;1;65;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;2;2;1;1;2;9;10;11;1;1;2;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1236,99539853724;120150013302111;12015001330211101
1;120150;120150013302;11;1;2;57;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;9;11;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;120150013302;1211;1208,55251251752;120150013302111;12015001330211102
